distance_3d_Wrist_left_Wrist_right,distance_2d_Wrist_left_Wrist_right,mean_position_Elbow_left_x,mean_position_Elbow_left_y,mean_position_Elbow_left_z,mean_position_Elbow_right_x,mean_position_Elbow_right_y,mean_position_Elbow_right_z,mean_position_Wrist_left_x,mean_position_Wrist_left_y,mean_position_Wrist_left_z,mean_position_Wrist_right_x,mean_position_Wrist_right_y,mean_position_Wrist_right_z,distance_3d_Shoulder_left_Wrist_left,distance_2d_Shoulder_left_Wrist_left,distance_3d_Shoulder_right_Wrist_right,distance_2d_Shoulder_right_Wrist_right,Wrist_left_spectrum_2d,Wrist_left_spectrum_3d,Wrist_right_spectrum_2d,Wrist_right_spectrum_3d
230.66103041396937,223.02446640291348,75.61,-182.35,610.8333333333334,-20.233333333333338,-165.07666666666665,643.4566666666667,60.213333333333324,-256.71666666666664,610.0433333333333,-66.21333333333334,-209.79333333333332,647.1133333333333,132.42996608508895,124.01784979869447,142.8337068863771,137.99736260039134,35417.0,4639627.0,52140.0,8498820.0
265.2469198966619,253.37642460237655,161.82666666666665,-167.70333333333335,614.12,-62.29833333333333,-100.12166666666667,635.7683333333333,141.36666666666667,-218.19333333333333,605.06,-64.74333333333334,-82.13,621.2183333333334,106.46427292827985,88.67733744468266,121.11035464710352,104.39477322466313,39779.99999999999,7796879.999999998,45100.0,11410300.0
226.5259939801333,211.36137604866215,126.03,-154.45,628.18,-14.023333333333337,-113.15333333333334,661.64,100.07,-189.06,601.3633333333333,-36.580000000000005,-120.06333333333333,642.34,96.99999521268013,73.77857992640703,113.5244324908978,103.61329631220454,43928.0,7379904.0,66738.0,11345460.0
300.95051262102004,292.56143843849026,162.14333333333335,-179.96666666666667,603.0633333333334,-42.49000000000001,-89.30333333333333,674.7333333333333,143.41666666666666,-263.0466666666667,601.84,-37.28,-34.21666666666667,662.5333333333333,134.42567704020118,123.9138644928318,119.09379800526973,113.75716175160294,6677.999999999998,694511.9999999998,13090.0,2133670.0
331.915325993156,325.8976282012333,154.49,-185.88666666666666,602.7133333333334,-48.72333333333334,-85.37666666666667,682.7,133.45333333333332,-280.73,614.2766666666666,-59.836666666666666,-19.153333333333332,669.46,145.62236800333176,141.9462983934608,131.06912055359211,128.36944182709973,3020.999999999999,226574.99999999994,4361.0,392490.0
339.4183776054927,325.6414353143762,147.95,-170.86333333333334,604.71,-59.22666666666667,-94.09666666666666,665.8433333333334,137.42833333333334,-241.795,606.4533333333334,-87.64666666666666,-55.25333333333333,663.4233333333333,128.8250625722028,116.47275024626052,145.3388705449239,136.98503012119065,28015.999999999996,7116063.999999999,40800.0,10852800.0
318.91178300050865,316.27045195374706,150.78666666666666,-178.39,604.8633333333333,-60.11333333333334,-89.14666666666666,662.5366666666666,145.34666666666666,-260.8,625.28,-63.90833333333333,-45.516666666666666,636.2583333333333,130.08587787961025,126.33410892951748,133.4483613363127,129.8140283331504,24628.000000000004,4630064.000000001,42869.0,9731263.0
371.6184425771086,356.72065760740446,137.96,-194.74,600.8933333333333,-53.15,-71.68666666666667,684.8033333333333,123.38666666666667,-285.88,613.24,-96.24,-17.27666666666666,707.7033333333334,145.2543327480634,140.3228491383075,160.19931536641272,146.98894279639077,91140.0,18045720.0,84085.0,13621770.0
358.22009456120446,350.5120662398347,145.56666666666666,-200.61,600.31,-56.75,-88.08,684.2966666666666,130.24999999999997,-299.1666666666667,632.66,-83.37666666666667,-22.869999999999994,702.7,147.95393795358163,147.36547684808207,152.08237863296725,140.67914277804965,1434.9999999999993,64574.99999999997,4536.0,467208.0
324.48559033681835,309.2702290896305,127.54333333333334,-210.04666666666665,593.5,-74.58666666666667,-113.71666666666667,681.73,95.83999999999997,-294.88666666666666,602.2466666666667,-123.42333333333333,-100.035,696.435,137.68162011399073,132.11518390184742,151.84809564298791,142.33597634576506,24000.0,2520000.0,94526.0,14651530.0
