distance_3d_Wrist_left_Wrist_right,distance_2d_Wrist_left_Wrist_right,mean_position_Elbow_left_x,mean_position_Elbow_left_y,mean_position_Elbow_left_z,mean_position_Elbow_right_x,mean_position_Elbow_right_y,mean_position_Elbow_right_z,mean_position_Wrist_left_x,mean_position_Wrist_left_y,mean_position_Wrist_left_z,mean_position_Wrist_right_x,mean_position_Wrist_right_y,mean_position_Wrist_right_z,distance_3d_Shoulder_left_Wrist_left,distance_2d_Shoulder_left_Wrist_left,distance_3d_Shoulder_right_Wrist_right,distance_2d_Shoulder_right_Wrist_right,Wrist_left_spectrum_2d,Wrist_left_spectrum_3d,Wrist_right_spectrum_2d,Wrist_right_spectrum_3d
339.1732265907556,335.7496201374734,167.36666666666667,-173.06666666666666,657.2666666666667,-98.83333333333334,-168.73333333333332,676.5333333333333,156.66666666666666,-225.16666666666666,637.1,-175.56666666666666,-176.73333333333332,684.8333333333334,70.66706315992819,69.65046147225216,136.90230890301376,134.93521339891427,60.0,1320.0,3.0,12.0
344.5016910086031,341.59180103694393,167.66666666666666,-165.23333333333332,661.9333333333333,-98.36666666666669,-165.4,673.8333333333334,163.7,-210.4,640.2,-176.2,-177.0,684.8333333333334,70.71687797591629,70.04473272986475,134.76533561575587,133.156967400032,170.0,1190.0,0.0,0.0
340.83773046588817,338.21097165151343,169.33333333333334,-165.0,662.8333333333334,-99.33333333333334,-164.73333333333332,668.8666666666667,162.1,-214.93333333333334,643.1,-174.03333333333333,-177.7,685.2666666666667,66.3214293476827,65.31209535124007,135.4841126197681,134.21435427433067,110.0,880.0,30.0,180.0
340.82778602857354,337.61459778400877,175.63333333333333,-167.63333333333333,664.0333333333333,-95.53333333333335,-154.26666666666668,630.5,160.66666666666666,-220.3,642.2333333333333,-174.6,-180.6,688.9,68.71297839410636,68.11457717037311,132.17747616871597,130.32374603827617,55.0,110.0,30.0,210.0
328.95167226639643,325.7994347535124,175.33333333333334,-169.6,662.1333333333333,-104.40000000000002,-160.66666666666666,655.6,156.93333333333334,-226.83333333333334,641.5666666666667,-164.93333333333334,-177.73333333333332,679.9666666666667,68.40007060424104,67.97895168463936,122.95185853777005,118.92935555407821,4.0,12.0,1919.9999999999995,184319.99999999994
334.2287295079756,331.59494915383414,173.56666666666666,-170.13333333333333,660.3333333333334,-106.53333333333335,-161.7,680.9333333333333,156.0,-224.63333333333333,642.8,-171.13333333333333,-170.6,684.6333333333333,66.88002849065562,66.69397832726297,132.7886270889816,130.7582340201535,12.0,24.0,49.0,294.0
340.81430279302646,338.31011721384675,173.4,-171.7,658.7666666666667,-104.63333333333335,-165.33333333333334,679.6333333333333,156.1,-225.16666666666666,642.3,-178.46666666666667,-175.0,683.4666666666667,69.64290872393063,69.54036387488051,141.64093418754166,139.9266525396224,12.0,36.0,28.0,140.0
341.89162342978295,339.52284159997544,172.96666666666667,-171.73333333333332,658.1,-105.70000000000002,-163.73333333333332,677.7666666666667,156.06666666666666,-225.46666666666667,643.0333333333333,-179.86666666666667,-176.23333333333332,683.2,71.2788264115512,71.23454321459423,142.60079026998275,140.9111168212097,2.0,6.0,6.0,18.0
338.9083935190668,336.5419447556588,171.6,-174.33333333333334,655.7666666666667,-104.96666666666668,-166.36666666666667,679.2333333333333,156.3,-224.8,644.1333333333333,-177.03333333333333,-178.5,684.1,70.92662839327608,70.8922765890043,141.96640552667841,140.04975600208718,18.0,72.0,12.0,36.0
338.09790060093667,335.7100334325651,170.23333333333332,-175.6,654.6,-103.50000000000001,-165.1,678.9,156.46666666666667,-223.13333333333333,644.4333333333333,-176.36666666666667,-179.3,684.5333333333333,71.49061393819655,71.43623715999283,141.9834416390118,140.01601262151263,12.0,36.0,4.0,8.0
325.30010965548445,322.6362401313208,156.4,-172.56666666666666,655.1,-87.36666666666669,-163.63333333333333,675.3666666666667,139.7,-221.1,649.4666666666667,-164.66666666666666,-181.8,687.1,76.17359387435748,74.80130724838419,142.03366897641425,138.70292098625805,11736.0,903672.0,8954.0,250712.0
312.6622372804761,308.64770174847456,139.56666666666666,-171.96666666666667,656.8333333333334,-71.96666666666668,-161.56666666666666,672.9,119.5,-225.93333333333334,653.5666666666667,-148.03333333333333,-181.36666666666667,681.0333333333333,84.85126176894022,82.86916488030523,136.2406660714369,133.06660884656898,15696.0,863280.0,16484.0,1500044.0
332.4339537094773,329.8040441958137,172.16666666666666,-174.83333333333334,655.4,-99.73333333333335,-164.06666666666666,676.7333333333333,152.5333333333333,-232.66666666666666,643.7333333333333,-172.56666666666666,-177.2,685.4333333333333,73.91393126539957,73.87372940379674,139.0427267400558,136.63036054351284,70.0000000000002,280.0000000000008,24.0,120.0
337.2769372255267,334.8502886322664,175.03333333333333,-173.1,658.7,-102.16666666666669,-163.66666666666666,676.7666666666667,156.5,-229.46666666666667,643.8666666666667,-173.96666666666667,-175.46666666666667,684.2333333333333,70.97601604446737,70.82317590067849,135.63096312113873,133.42756015465767,3.0,9.0,6.0,12.0
340.68757346434376,338.1087618715635,173.4,-173.3,657.3,-104.76666666666668,-164.33333333333334,680.2666666666667,155.7,-228.46666666666667,643.5333333333333,-177.73333333333332,-172.6,685.3,70.17013086295414,69.9850724154607,141.51894522215872,139.14627715278164,4.0,12.0,126.0,1260.0
339.4158396838276,336.9999326975991,173.5,-172.7,656.8,-102.26666666666668,-168.3,681.6333333333333,155.6,-227.33333333333334,644.6333333333333,-176.66666666666666,-171.2,685.0333333333333,67.23394433642765,67.09188763837186,139.87972580525243,137.6112454392811,24.0,96.0,60.0,480.0
329.32220676809123,326.7716510962208,171.46666666666667,-177.1,653.0,-99.40000000000002,-167.63333333333333,674.2333333333333,150.6,-231.76666666666668,642.9666666666667,-172.1,-180.5,683.8333333333334,64.82506308495655,64.43680831756451,134.64091010304804,132.49860008926407,50.0,350.0,72.0,288.0
321.6720556183465,319.05627003974786,166.36666666666667,-167.06666666666666,658.4333333333333,-95.23333333333335,-178.86666666666667,671.3,150.43333333333334,-217.1,639.4333333333333,-167.96666666666667,-199.13333333333333,680.2,59.11336745856529,57.820030116387024,131.18603105677926,129.79425502554275,208.0,3120.0,104.0,520.0
326.5857117001605,324.1625627873443,171.7,-161.6,666.5666666666667,-97.03333333333335,-178.06666666666666,672.5,154.26666666666668,-211.46666666666667,641.2,-169.66666666666666,-199.46666666666667,680.8666666666667,62.4121172761907,61.63933629063707,131.69184970559772,130.2705742327541,63.0,567.0,55.0,330.0
328.1803147159581,326.0970266035604,171.2,-165.7,661.3333333333334,-94.16666666666669,-169.26666666666668,671.7666666666667,156.76666666666668,-214.5,643.3666666666667,-168.4,-190.03333333333333,680.0666666666667,58.330253587083355,57.98189169802932,133.19227110507666,132.03258109822977,252.0,1512.0,323.0,4199.0
307.3598199144839,304.78005037494466,167.66666666666666,-172.23333333333332,650.4333333333333,-90.53333333333335,-188.06666666666666,667.2666666666667,142.7,-221.3,641.7666666666667,-161.7,-209.73333333333332,681.3,50.74492120404632,49.31765550855235,133.9460981113772,131.26470119379152,75.0,1650.0,196.0,2352.0
