distance_3d_Wrist_left_Wrist_right,distance_2d_Wrist_left_Wrist_right,mean_position_Elbow_left_x,mean_position_Elbow_left_y,mean_position_Elbow_left_z,mean_position_Elbow_right_x,mean_position_Elbow_right_y,mean_position_Elbow_right_z,mean_position_Wrist_left_x,mean_position_Wrist_left_y,mean_position_Wrist_left_z,mean_position_Wrist_right_x,mean_position_Wrist_right_y,mean_position_Wrist_right_z,distance_3d_Shoulder_left_Wrist_left,distance_2d_Shoulder_left_Wrist_left,distance_3d_Shoulder_right_Wrist_right,distance_2d_Shoulder_right_Wrist_right,Wrist_left_spectrum_2d,Wrist_left_spectrum_3d,Wrist_right_spectrum_2d,Wrist_right_spectrum_3d
438.85752791424306,433.7804287535741,198.76666666666668,-225.13333333333333,642.2666666666667,-73.83333333333334,-134.53333333333333,678.4666666666667,266.73333333333335,-263.76666666666665,623.4,-152.86666666666667,-153.76666666666668,689.9333333333333,159.19169351468904,159.13386062855827,129.54526725530607,126.49240187859255,20.0,140.0,16.0,208.0
440.0883506521361,434.6690420196499,199.0,-225.3,642.0666666666667,-71.30000000000001,-135.76666666666668,674.8,268.56666666666666,-264.56666666666666,621.3,-151.9,-154.36666666666667,690.1333333333333,161.07227088368106,160.95817418458944,128.36059469580275,125.2493942038691,1.0,2.0,6.0,24.0
442.94405643056405,437.29622640511207,199.23333333333332,-225.1,641.9666666666667,-73.63333333333335,-135.76666666666668,676.7666666666667,267.46666666666664,-264.3,621.7333333333333,-155.73333333333332,-154.16666666666666,692.2333333333333,159.62518981360992,159.49528425722713,130.43493115620083,127.04209094988414,2.0,4.0,10.0,30.0
412.7522158188857,409.6789756191348,196.2,-225.26666666666668,641.7666666666667,-73.13333333333335,-145.56666666666666,675.2666666666667,268.23333333333335,-264.8333333333333,621.8,-124.76666666666667,-149.4,668.3666666666667,161.61508145612876,161.54482830135748,103.8669816126643,99.99489874626353,6.0,30.0,727.9999999999998,40767.999999999985
403.009900819131,401.19640269363043,194.33333333333334,-226.43333333333334,641.2,-70.26666666666668,-149.26666666666668,636.2333333333333,268.06666666666666,-265.1333333333333,624.2333333333333,-115.16666666666667,-147.1,648.0,160.87005843968285,160.8648626299734,111.58844518972471,101.13509150763818,2.0,6.0,1715.9999999999993,163019.99999999994
433.9326626969339,429.23277930177244,196.7,-227.26666666666668,642.1666666666666,-72.83333333333334,-142.93333333333334,674.1666666666666,268.53333333333336,-265.56666666666666,623.8,-146.93333333333334,-157.96666666666667,687.0666666666667,159.30598286268656,159.27134274588298,120.71516686794192,118.32687342247581,1.0,3.0,740.9999999999998,31121.99999999999
433.0452871543544,428.7148895016775,197.5,-227.3,642.2666666666667,-71.60000000000001,-144.6,672.9,267.76666666666665,-265.8,626.5,-148.13333333333333,-161.76666666666668,687.5666666666667,158.0511362451351,158.04765739855338,118.61013020699757,117.06164990267911,6.0,18.0,3.0,24.0
435.00039958080555,430.7125036235764,201.1,-227.13333333333333,642.2666666666667,-72.63333333333335,-142.13333333333333,673.9666666666667,268.8333333333333,-264.7,625.8666666666667,-148.83333333333334,-159.5,686.7666666666667,154.6883660026198,154.6597161677208,120.21472242641599,118.90878565800558,5.0,15.0,6.0,36.0
438.56936028085596,433.77395308778307,200.76666666666668,-225.83333333333334,641.3333333333334,-77.50000000000001,-141.16666666666666,681.6333333333333,270.1,-263.6666666666667,623.0,-151.26666666666668,-160.66666666666666,687.6666666666666,156.32714852715287,156.26104584937227,121.35937457466123,120.00751063967108,3.0,9.0,9.0,45.0
435.8304227284372,431.62592186167456,202.6,-227.0,641.5333333333333,-72.46666666666668,-139.23333333333332,673.6333333333333,270.6,-263.56666666666666,623.8666666666667,-148.03333333333333,-158.46666666666667,684.2333333333333,155.69247241858164,155.61689592251645,119.05072176767638,118.44041515195782,3.0,6.0,6.0,30.0
