distance_3d_Wrist_left_Wrist_right,distance_2d_Wrist_left_Wrist_right,mean_position_Elbow_left_x,mean_position_Elbow_left_y,mean_position_Elbow_left_z,mean_position_Elbow_right_x,mean_position_Elbow_right_y,mean_position_Elbow_right_z,mean_position_Wrist_left_x,mean_position_Wrist_left_y,mean_position_Wrist_left_z,mean_position_Wrist_right_x,mean_position_Wrist_right_y,mean_position_Wrist_right_z,distance_3d_Shoulder_left_Wrist_left,distance_2d_Shoulder_left_Wrist_left,distance_3d_Shoulder_right_Wrist_right,distance_2d_Shoulder_right_Wrist_right,Wrist_left_spectrum_2d,Wrist_left_spectrum_3d,Wrist_right_spectrum_2d,Wrist_right_spectrum_3d
282.44511959883323,278.3163326364022,246.3,-164.2666666666667,637.8,-23.700000000000006,-119.96666666666667,670.9333333333333,228.36666666666665,-236.26666666666668,629.2,-45.86666666666668,-188.8,677.3,81.26372566146696,81.22451646458404,92.16201836610604,85.88374650688819,10.0,30.0,6.0,18.0
279.7977621694689,276.2454069215062,245.06666666666666,-162.93333333333337,638.4,-26.33333333333334,-120.3,673.8666666666667,228.76666666666662,-234.1,631.9,-43.80000000000002,-189.2,676.2333333333333,77.75116153604999,77.7377226991381,86.88611768105544,82.03988092845596,15.0,75.0,4.0,24.0
282.2000793510561,278.5739940816232,245.36666666666667,-162.16666666666669,638.9,-26.63333333333334,-120.53333333333333,674.8666666666667,232.86666666666667,-231.36666666666667,631.6333333333333,-42.33333333333335,-188.16666666666666,676.6666666666666,82.70626480288642,82.69821472362148,87.08517141692218,81.5115935462986,20.00000000000003,60.000000000000085,3.0,30.0
284.0896333844476,281.5033971862664,247.06666666666666,-159.93333333333337,639.0333333333333,-29.300000000000008,-121.03333333333333,678.4666666666667,236.4,-224.63333333333335,630.5,-43.100000000000016,-191.23333333333332,668.7,80.36294582536514,80.34597528342252,83.89532112293435,81.69417195217747,20.0,60.0,16.0,96.0
285.37312312012847,282.92378032958953,248.83333333333334,-160.7666666666667,639.1666666666666,-27.23333333333334,-120.06666666666666,676.2333333333333,238.46666666666667,-230.20000000000002,632.3,-41.73333333333335,-191.16666666666666,669.5,86.39222644992995,86.33189994108794,82.60569217463448,79.83649666888716,45.000000000000256,180.00000000000102,16.0,176.0
288.2604043527518,285.6736408241403,245.7,-160.83333333333337,637.8666666666667,-26.10000000000001,-118.46666666666667,674.1,240.9,-231.4666666666667,632.7,-41.93333333333335,-191.3,671.2,87.19081834351886,86.95401059884009,82.31437183772599,79.25009047818136,9.000000000000085,18.00000000000017,10.0,60.0
298.49944291850363,295.2889900857099,246.33333333333334,-163.30000000000004,637.1,-29.366666666666674,-120.46666666666667,675.0,244.96666666666667,-230.23333333333338,630.9,-47.90000000000001,-192.56666666666666,674.1,83.15923146087515,82.85924652874661,80.50099918733493,76.8923802607745,24.0,48.0,33.0,726.0
308.4336343936867,305.1976970019768,239.46666666666667,-161.50000000000003,636.0333333333333,-31.73333333333334,-120.06666666666666,673.1666666666666,239.8,-231.4666666666667,631.5,-61.76666666666668,-184.63333333333333,676.0,84.68134045870629,84.26545456455737,84.50971475311748,80.36229956897408,90.00000000000026,180.0000000000005,88.0,880.0
304.70339092713925,300.8242121915466,238.36666666666667,-162.30000000000004,637.7666666666667,-31.23333333333334,-120.43333333333334,671.6333333333333,239.66666666666666,-228.16666666666669,632.3333333333334,-58.500000000000014,-188.33333333333334,680.7,86.67609366638618,86.64560794968791,84.83230717204698,78.38686279222063,40.0,120.0,44.0,396.0
303.47820119246506,299.4846536057563,233.9,-164.73333333333338,638.7666666666667,-34.76666666666667,-118.66666666666667,673.1666666666666,236.36666666666667,-230.66666666666669,631.9333333333333,-60.500000000000014,-191.2,680.8333333333334,85.03247402940853,84.8531779217936,80.68210143894218,75.39398685955672,45.0,270.0,42.0,462.0
