distance_3d_Wrist_left_Wrist_right,distance_2d_Wrist_left_Wrist_right,mean_position_Elbow_left_x,mean_position_Elbow_left_y,mean_position_Elbow_left_z,mean_position_Elbow_right_x,mean_position_Elbow_right_y,mean_position_Elbow_right_z,mean_position_Wrist_left_x,mean_position_Wrist_left_y,mean_position_Wrist_left_z,mean_position_Wrist_right_x,mean_position_Wrist_right_y,mean_position_Wrist_right_z,distance_3d_Shoulder_left_Wrist_left,distance_2d_Shoulder_left_Wrist_left,distance_3d_Shoulder_right_Wrist_right,distance_2d_Shoulder_right_Wrist_right,Wrist_left_spectrum_2d,Wrist_left_spectrum_3d,Wrist_right_spectrum_2d,Wrist_right_spectrum_3d
334.41645105743083,333.398124316504,5.206666666666657,-86.14,717.22,-237.44666666666666,-100.11333333333332,686.5666666666667,38.73333333333332,-117.46666666666667,709.4,-293.44,-102.05999999999997,690.2,84.5539229407248,81.97210404608057,124.40274663693918,119.86686198526989,992.0000000000001,20832.000000000004,4240.000000000001,322240.00000000006
337.08669934221757,335.99105336333673,19.886666666666656,-104.46666666666667,711.8533333333334,-225.57333333333332,-114.01999999999998,679.7,57.59333333333332,-132.94,700.2733333333333,-275.0133333333333,-111.52666666666664,684.42,93.90595072583824,91.78995465793514,127.01052940804958,120.19001169181371,1768.9999999999995,83142.99999999999,8512.0,834176.0
331.3866979204843,327.9490244867128,27.933333333333323,-108.72666666666667,706.9,-213.16,-104.53999999999999,675.6133333333333,65.31333333333332,-136.56,700.1533333333333,-254.52,-109.55333333333331,678.54,102.67908975930965,99.78137816108143,117.02773364551923,112.05176806120268,7938.000000000001,571536.0000000001,32753.999999999993,4847591.999999999
361.5551746706751,358.0500070415319,22.75999999999999,-104.48,708.64,-226.49333333333337,-130.61999999999998,669.42,70.61333333333333,-125.24666666666667,709.0533333333333,-284.7266666666667,-149.4133333333333,664.26,110.7866444171645,106.42417353661081,123.35510354198647,122.93164797863025,7748.000000000001,689572.0000000001,1800.0000000000005,77400.00000000001
346.7387626737037,343.2067071308416,0.10666666666665653,-82.06,714.8533333333334,-235.4266666666667,-134.40666666666664,667.16,45.033333333333324,-103.72,711.52,-294.3,-150.79333333333332,666.5733333333334,96.86133574346933,90.87676900121811,127.22478085420022,125.55320635500233,5002.000000000002,545218.0000000002,5045.999999999998,206885.9999999999
351.5690187206596,349.6976940938021,12.933333333333318,-128.0,667.9133333333333,-235.01333333333332,-111.61999999999998,677.06,50.04666666666665,-175.83333333333334,667.9533333333334,-289.88,-120.75333333333332,674.2666666666667,113.616893400176,111.85142789765042,120.90848348381216,119.03344213471355,7462.000000000001,671580.0000000001,3900.0,237900.0
348.7132951985492,344.9352064054231,6.506666666666656,-93.79333333333334,692.9,-232.03333333333333,-116.05999999999997,673.9666666666667,48.69999999999999,-109.18666666666667,693.8766666666667,-286.38666666666666,-129.87999999999997,670.4466666666667,109.32984551049468,104.79959580331057,115.36221675336613,113.69076903878374,17765.999999999996,2753729.9999999995,3649.0000000000005,193397.00000000003
340.16733279056956,334.1811605419455,7.073333333333324,-79.69333333333333,709.2,-230.05333333333334,-123.4533333333333,670.0666666666667,53.15999999999999,-92.16666666666667,707.4466666666667,-271.9533333333333,-151.79333333333332,654.5,104.60017852761933,99.305867686996,109.0231746336335,108.29203889981581,6532.0,829564.0,9519.999999999996,599759.9999999998
327.1320840610272,321.694361978838,3.1266666666666536,-116.62666666666667,666.2266666666667,-237.61333333333334,-139.60666666666665,661.2533333333333,29.406666666666656,-158.99333333333334,668.8266666666667,-283.4066666666667,-164.9133333333333,655.24,94.41768028463456,90.32950283474473,118.96930767383097,116.83069708559471,13804.0,1711696.0,11479.999999999996,1056159.9999999998
336.09998923522284,332.8703055733885,10.586666666666655,-96.20666666666666,713.76,-225.57333333333332,-129.42666666666665,670.5666666666667,47.886666666666656,-107.24666666666667,713.5666666666667,-281.7,-129.61333333333332,676.1266666666667,102.03758914315542,93.32837631237962,127.8598463020637,122.48325847838079,9149.999999999998,1088849.9999999998,10540.0,653480.0
337.39776040475925,333.3903238321442,12.993333333333322,-91.56,711.02,-224.63333333333333,-138.22666666666663,670.44,51.97999999999999,-116.64,712.78,-278.24,-152.18666666666664,666.8666666666667,98.00254001077482,89.90623615708566,118.84052047137241,116.931971555643,2554.9999999999995,130304.99999999997,3720.0,212040.0
330.29239809802226,326.5210035921957,-1.2366666666666768,-84.70666666666666,705.92,-232.18666666666667,-137.02666666666664,662.7533333333333,32.58666666666666,-102.85333333333334,700.3933333333333,-287.6333333333333,-144.64,661.1333333333333,90.2472187550187,85.69964916433273,124.38349951222837,122.00006591743625,19319.999999999996,3052559.9999999995,5670.0,629370.0
322.3451089079597,309.2903708056635,2.573333333333323,-92.68666666666667,715.7066666666667,-222.09333333333333,-149.5933333333333,654.62,50.133333333333326,-108.08666666666667,721.54,-246.07333333333332,-189.9133333333333,634.74,105.04332637589621,94.25144434663848,99.89802460162358,97.02742859881073,5123.0,327872.0,12604.0,1386440.0
343.4165783175075,323.5292824636432,9.633333333333324,-78.48666666666666,726.2866666666666,-203.22000000000003,-165.71999999999997,647.2866666666666,55.36666666666665,-60.38666666666666,737.64,-224.20666666666668,-214.7866666666666,626.14,114.84905284737744,105.98582977475358,105.92710463790633,104.23300491151424,7391.999999999997,975743.9999999997,4913.999999999998,270269.9999999999
346.40654197971315,338.26106030963285,-0.2733333333333424,-78.72,717.7,-226.18666666666672,-138.50666666666663,664.78,47.80666666666666,-71.68666666666667,729.1933333333334,-274.43333333333334,-151.9733333333333,663.2,113.13529347681683,99.47210585237353,122.73791365499414,118.32276949798373,6732.0,666468.0,12191.999999999998,1036319.9999999999
343.9587508839884,338.38731642967457,-6.866666666666679,-95.93333333333334,714.7733333333333,-233.55333333333334,-134.15999999999997,667.2133333333334,43.739999999999995,-91.82,721.0533333333333,-286.68,-145.73333333333332,665.82,110.53811859364087,98.7677358386105,118.79336937145185,115.38904671640049,9417.0,913449.0,4747.0,303808.0
