distance_3d_Wrist_left_Wrist_right,distance_2d_Wrist_left_Wrist_right,mean_position_Elbow_left_x,mean_position_Elbow_left_y,mean_position_Elbow_left_z,mean_position_Elbow_right_x,mean_position_Elbow_right_y,mean_position_Elbow_right_z,mean_position_Wrist_left_x,mean_position_Wrist_left_y,mean_position_Wrist_left_z,mean_position_Wrist_right_x,mean_position_Wrist_right_y,mean_position_Wrist_right_z,distance_3d_Shoulder_left_Wrist_left,distance_2d_Shoulder_left_Wrist_left,distance_3d_Shoulder_right_Wrist_right,distance_2d_Shoulder_right_Wrist_right,Wrist_left_spectrum_2d,Wrist_left_spectrum_3d,Wrist_right_spectrum_2d,Wrist_right_spectrum_3d
338.8584212720433,335.79328507269037,171.06666666666666,-168.10666666666665,661.64,-99.29333333333335,-162.76,661.0666666666667,160.01333333333332,-219.52666666666667,640.84,-173.06666666666666,-177.95333333333335,684.76,68.9636838963749,68.22016368167388,132.45621836900474,130.31192733312628,475.0,13300.0,1919.9999999999995,184319.99999999994
338.78818997015765,336.3359772311761,172.35333333333332,-172.7,657.5133333333333,-105.06666666666668,-164.44666666666666,679.2933333333333,156.18666666666667,-224.64,643.34,-176.57333333333332,-175.92666666666668,683.9866666666667,70.04380119152202,69.95947983314696,140.19603974243924,138.3323544009171,28.0,168.0,196.0,1176.0
329.67216226706165,326.8094073158878,163.31333333333333,-173.15333333333334,656.6666666666666,-93.20000000000002,-163.45333333333335,676.4066666666666,144.78666666666666,-227.52666666666667,646.8333333333334,-167.39333333333335,-177.68666666666667,684.62,75.21698676322376,74.47048996972507,138.89339402624086,136.19474553675585,15744.0,1212288.0,22032.0,2004912.0
329.03522569727676,326.61748864489454,170.84666666666666,-168.83333333333334,659.2266666666667,-97.62000000000002,-172.42666666666668,674.2866666666666,153.53333333333333,-220.43333333333334,642.32,-170.96,-188.06666666666666,682.0,62.38294914864472,61.793990812197954,134.11815755515082,132.4414511770144,648.0,11664.0,1050.0,14700.0
304.85384862365737,302.6016983124747,161.02,-182.42666666666668,649.92,-90.81333333333335,-186.4,667.9666666666667,139.87333333333333,-224.62,641.68,-162.15333333333334,-206.97333333333333,678.4666666666667,55.75113998322087,54.93463122483141,138.49233004387986,135.9457475673595,225.0,4950.0,196.0,2352.0
311.984781502603,310.2708378751342,166.1,-181.87333333333333,650.0333333333333,-94.81333333333335,-187.95333333333335,671.38,144.69333333333333,-228.62666666666667,644.8,-164.70666666666668,-206.08,677.3333333333334,63.39262694858042,63.314816428458776,138.04549861900531,135.6783611333273,255.0,2550.0,32.0,192.0
320.35550846323844,318.30505204392193,168.42,-177.3,654.6133333333333,-97.66666666666669,-185.78666666666666,671.8866666666667,144.83333333333334,-225.50666666666666,642.5666666666667,-171.93333333333334,-197.32666666666665,678.3866666666667,60.6201725774961,60.129721611508295,141.34772266699048,139.3723244230885,1287.0000000000005,30888.00000000001,275.0,4400.0
322.18467611824707,320.33635587414653,175.04666666666665,-178.52666666666667,654.8933333333333,-101.68666666666668,-183.46666666666667,672.14,144.94,-231.32666666666665,643.42,-173.62,-198.01333333333332,677.82,60.941448880862396,60.540428029536294,134.57312960657484,132.8485576250114,210.00000000000043,1470.000000000003,24.0,144.0
321.35212164617303,319.55548504575955,165.82666666666665,-170.15333333333334,657.4133333333333,-96.83333333333334,-184.59333333333333,669.2533333333333,148.78666666666666,-217.86,642.9733333333334,-169.92,-198.74,676.8066666666666,56.53304299665244,55.542598940218035,131.08438985297846,129.46248180040612,816.0,11424.0,110.0,660.0
325.89197655066585,324.31338949588576,169.26,-172.03333333333333,656.3866666666667,-100.27333333333334,-183.85333333333332,670.5466666666666,150.42666666666668,-224.30666666666667,645.3866666666667,-172.62666666666667,-195.92,677.38,66.74521302747955,66.64526390568248,135.7272668930075,133.8408040254689,63.0,441.0,49.0,245.0
323.12396880097157,321.4601588659574,168.98666666666668,-176.68666666666667,652.6133333333333,-98.70666666666668,-189.28666666666666,675.3666666666667,149.58,-228.50666666666666,645.42,-170.19333333333333,-195.63333333333333,678.1333333333333,70.55876681557228,70.39079181492298,140.89980709135182,138.60813935689583,32.0,256.0,15.0,90.0
297.4895144196984,294.9907604629134,147.57333333333332,-171.87333333333333,650.2066666666667,-80.82666666666668,-186.78666666666666,666.12,129.48666666666668,-226.14,647.1333333333333,-160.80666666666667,-197.77333333333334,677.9533333333334,68.96963994463044,67.1775037522053,150.18797843526053,146.82251747021374,13635.0,1131705.0,9520.0,590240.0
327.36718408780735,325.22742222330385,172.69333333333333,-183.3,652.5933333333334,-107.09333333333336,-184.84,674.4133333333333,147.26,-231.44666666666666,638.1,-174.44,-185.09333333333333,674.8266666666667,66.7571840127,66.21882662460999,138.4964040204439,137.07246002164936,352.0,11264.0,560.0,9520.0
315.0521538136101,310.98198822889543,149.68,-162.97333333333333,656.7533333333333,-101.74000000000001,-188.25333333333333,672.4266666666666,135.61333333333334,-202.96,628.9733333333334,-174.66,-190.52666666666667,676.54,56.90383123728021,49.98077595287579,140.4793740157654,138.56421165318562,6272.000000000001,570752.0000000001,322.0,6440.0
322.8957323365439,320.98063203725525,167.35333333333332,-173.66,655.0933333333334,-104.65333333333335,-189.6,675.4333333333333,144.73333333333332,-220.23333333333332,639.7266666666667,-174.46666666666667,-187.16,674.64,62.598357509543035,62.172666315707694,138.64801382015568,137.05413288949075,486.0,4860.0,204.0,4488.0
318.9173918411554,315.4238220880026,166.81333333333333,-177.04,651.76,-106.56666666666668,-186.55333333333334,673.6466666666666,136.56666666666666,-225.38,630.7933333333333,-176.28,-186.52,676.5466666666666,61.18132010387407,58.76305521857247,139.76609819665012,138.02660118730898,1044.0000000000005,34452.000000000015,320.0,4800.0
319.87708183975303,314.0789259839147,154.39333333333335,-160.24666666666667,656.3333333333334,-104.73333333333336,-186.86,674.44,136.96,-197.32,615.9066666666666,-176.20666666666668,-185.72666666666666,675.6266666666667,58.75887681940345,46.35541531935199,139.77355783778765,138.19896294143376,1045.0000000000007,32395.000000000022,228.0,1596.0
323.1834596834329,318.640391011319,162.62,-153.02666666666667,664.6333333333333,-105.41333333333334,-187.05333333333334,672.7,142.11333333333334,-197.32666666666665,622.6333333333333,-176.24666666666667,-185.60666666666665,675.3066666666666,57.40522284126016,45.45256982858568,137.5338854143013,136.1300975639765,1050.0,49350.0,351.0,2808.0
321.98095234512596,317.0637277735069,164.73333333333332,-168.00666666666666,638.62,-105.38000000000002,-188.73333333333332,674.92,140.45333333333335,-215.92,623.2466666666667,-174.55333333333334,-182.18666666666667,675.18,61.63410907337551,50.58832000045563,138.73432535255432,137.13471135601282,2115.0000000000005,126900.00000000003,78.0,390.0
318.46069161855866,315.29156999507853,158.04666666666665,-164.96666666666667,650.8266666666667,-107.35333333333334,-204.98,662.1933333333334,136.8,-211.13333333333333,627.5933333333334,-176.84666666666666,-205.68666666666667,658.3533333333334,58.267864220033346,52.60255697972163,138.33727865387326,136.3807813816525,6030.000000000001,753750.0000000001,6375.0,918000.0
326.4705784045679,326.23658694049453,149.20666666666668,-147.6,664.7333333333333,-104.86666666666669,-234.92666666666668,653.72,149.08,-203.53333333333333,653.76,-170.04000000000002,-266.74,648.76,64.14135438133896,63.14022282789124,138.04531320523836,137.6950505723123,2652.000000000001,143208.00000000006,945.0,50085.0
307.1003921946426,304.09725819690124,154.49333333333334,-169.5,634.6133333333333,-104.00000000000001,-229.1,658.82,123.62,-214.94,621.2666666666667,-178.26666666666668,-247.28666666666666,654.4066666666666,63.478202682153864,44.76490866482259,146.87571432461888,146.7390183252758,3795.000000000001,345345.00000000006,98.0,1862.0
313.07921516154175,309.09122680983427,153.52666666666667,-151.73333333333332,665.64,-105.05333333333334,-199.32666666666665,667.4266666666666,137.43333333333334,-196.80666666666667,623.1533333333333,-166.03333333333333,-191.50666666666666,668.3666666666667,55.75754047033537,48.1350235386623,144.3389940817963,142.48778812648894,1024.0000000000005,49152.00000000002,22176.0,2505888.0
326.5837241007445,323.5456907783374,163.82666666666665,-164.82666666666665,660.12,-110.92666666666669,-199.27333333333334,668.74,140.56,-209.36666666666667,633.7533333333333,-180.83333333333334,-173.20666666666668,677.4866666666667,59.66138273421687,56.46564857085918,142.00482705739978,139.62137898544165,651.0000000000005,20832.000000000015,195.0,1755.0
324.15454183148074,322.333537722313,154.45333333333335,-172.18666666666667,656.8,-105.54000000000002,-192.37333333333333,667.8733333333333,134.72,-222.35333333333332,642.48,-182.74,-179.23333333333332,675.4333333333333,69.24335697999145,68.09166806981972,152.40142402955064,149.74089213355546,11271.0,462111.0,4053.0,214809.0
325.42974933172906,323.5039803249405,158.6,-177.48666666666668,652.2533333333333,-114.08666666666669,-197.68666666666667,667.96,137.67333333333335,-226.33333333333334,640.96,-182.52666666666667,-180.58,674.7933333333333,64.1044516958691,63.97583759318011,141.61389455449208,139.33407561493647,6660.0,99900.0,973.0,10703.0
322.31017575833073,320.57627582368247,156.06,-178.52666666666667,652.6133333333333,-110.07333333333335,-192.61333333333334,669.5666666666667,130.49333333333334,-229.14666666666668,643.5466666666666,-180.48,-177.72,674.7266666666667,61.86486023412302,60.70133870868016,145.39101092800027,142.8618323101112,17024.0,851200.0,7986.0,479160.0
331.4364212942563,329.6299901349121,145.74,-146.80666666666667,665.42,-106.38666666666668,-205.19333333333333,665.7466666666667,149.13333333333333,-197.41333333333333,645.4066666666666,-179.04666666666665,-212.03333333333333,672.12,65.53602989065745,61.18397104646454,139.1934081337015,136.91855255647891,11280.0,800880.0,4048.0,234784.0
341.70547247110994,341.5373756437659,157.11333333333334,-149.24,664.64,-114.92000000000003,-204.69333333333333,667.5266666666666,159.66666666666666,-204.2,654.82,-181.82666666666665,-204.74666666666667,664.9333333333333,71.90715870591444,71.23139040882727,138.54900645612915,137.43914813031463,70.0,840.0,96.0,864.0
337.71834696352624,337.16135858222685,155.40666666666667,-160.27333333333334,660.6933333333334,-107.08000000000003,-205.04,667.8133333333334,156.24666666666667,-212.92666666666668,652.0066666666667,-180.80666666666667,-212.35333333333332,670.92,78.08049791059355,76.87356438428614,141.5264382680174,139.59989775921508,210.0,5460.0,336.0,4368.0
344.3788698541815,343.8178701976182,157.0,-161.52666666666667,660.64,-108.56000000000003,-203.26,665.2533333333333,158.57333333333332,-215.14666666666668,652.4,-185.18666666666667,-214.33333333333334,671.8333333333334,78.74935132665976,77.66491890854061,144.87877981022095,142.81520254170317,160.0,1120.0,112.0,2128.0
336.8688469323197,336.39840207969496,157.58666666666667,-161.94,659.64,-110.49333333333335,-210.38,668.3066666666666,153.02,-218.36,653.32,-183.27333333333334,-211.83333333333334,670.6733333333333,74.94380615068532,73.31846590750473,142.6958852037215,140.76208339181395,78.0,546.0,63.0,819.0
336.0686012922855,335.7517404126651,155.29333333333332,-161.87333333333333,659.56,-111.62000000000002,-211.17333333333335,668.62,155.01333333333332,-210.68666666666667,651.8866666666667,-180.7,-207.23333333333332,666.2466666666667,71.37881071932584,70.14423064972735,138.68127104546778,137.30007711328093,195.0,2925.0,20.0,120.0
336.2110181666679,335.46635199849436,155.46,-155.28666666666666,664.84,-110.15333333333336,-208.16,665.9066666666666,154.03333333333333,-203.86666666666667,648.0133333333333,-181.01333333333332,-215.28,669.12,67.98145864721961,67.44004119999785,137.81849482679837,136.1437510330977,550.0,8250.0,697.0,25092.0
333.0857131482395,332.43174926299633,161.11333333333334,-159.43333333333334,663.04,-107.95333333333336,-209.24666666666667,663.4266666666666,154.0,-211.17333333333335,646.3466666666667,-178.11333333333334,-224.97333333333333,667.08,67.94150231969685,67.61295650772375,134.35964460726123,133.2210063633906,171.0,1539.0,63.0,630.0
335.00207218784664,334.3375196151018,158.78666666666666,-164.0,659.4933333333333,-111.35333333333335,-208.5,663.9866666666667,151.17333333333335,-214.84666666666666,643.5933333333334,-183.06666666666666,-220.33333333333334,664.42,66.52187281932797,66.42337975297778,138.22118352989492,137.27268169367525,266.0,2926.0,88.0,1144.0
327.73576026749805,326.35806308184607,157.26666666666668,-158.79333333333332,658.6066666666667,-111.85333333333335,-209.6,662.8066666666666,145.08666666666667,-213.71333333333334,640.08,-179.96,-232.08,666.4733333333334,66.3598484924567,65.22277709194144,136.82840482755074,135.61430283403416,2982.000000000001,211722.00000000006,2949.999999999998,106199.99999999994
387.3400806407053,385.2511971482681,152.14,-155.0,653.4333333333333,-106.21333333333335,-236.35333333333332,656.1466666666666,197.73333333333332,-171.33333333333334,656.56,-174.48000000000002,-263.68,657.16,113.471243246318,109.10257141466701,138.57935058581901,137.94279625108777,21666.0,2209932.0,2790.0,122760.0
370.34672850042324,370.31203080110066,158.70666666666668,-164.76666666666668,663.5733333333334,-105.20000000000002,-237.31333333333333,657.6466666666666,191.63333333333333,-203.17333333333335,652.8933333333333,-173.32000000000002,-265.4266666666667,656.2666666666667,98.47187301910968,98.3125202106292,133.34456098511237,132.64103024736468,4154.000000000002,78926.00000000003,130.0,1950.0
328.14656372509876,327.7239284047108,154.48,-159.43333333333334,653.1666666666666,-94.82666666666668,-251.10666666666665,646.6333333333333,156.04666666666665,-201.5,637.9066666666666,-156.6866666666667,-289.41333333333336,641.3266666666667,70.63121519583534,67.09843764986242,138.05906754887394,137.60049783962063,3160.0,233840.0,4160.000000000001,203840.00000000006
292.631803757738,291.87332216335443,147.52666666666667,-146.78666666666666,658.9933333333333,-89.36666666666667,-267.11333333333334,638.52,140.48666666666668,-201.19333333333333,639.9933333333333,-122.35333333333335,-321.24666666666667,623.5933333333334,62.712047055253294,58.69811234202623,126.71831342521409,125.13334642039129,2590.000000000001,150220.00000000006,2688.0000000000005,67200.00000000001
356.787151201374,354.1878688499024,129.60666666666665,-122.94666666666667,674.92,-89.91333333333334,-269.62,641.4266666666666,169.02,-153.01333333333332,668.2733333333333,-143.93333333333337,-317.3066666666667,627.7866666666666,90.0298319923714,86.67874744911047,136.65423000134777,136.24018558074582,11999.999999999998,1523999.9999999998,546.0,10374.0
283.67263288904144,279.6357337994498,128.60666666666665,-123.31333333333333,670.1466666666666,-78.61333333333334,-275.18,629.1933333333334,139.88666666666666,-171.59333333333333,652.9266666666666,-81.54,-340.12666666666667,611.7266666666667,65.11574237149371,58.74033092513411,119.17352920738689,115.48195927092436,4278.000000000001,402132.00000000006,5920.0,254560.0
298.7132874834888,294.3037839138828,134.57333333333332,-126.61333333333333,674.44,-84.83333333333334,-276.8933333333333,629.56,157.4,-179.09333333333333,663.42,-86.90666666666668,-342.6066666666667,613.4933333333333,71.73480776384909,70.16029997403632,116.89505477227517,113.8305834287777,2600.000000000001,130000.00000000004,3392.0,156032.0
303.3140236574849,301.4187941134978,122.8,-119.02,674.0266666666666,-78.09333333333335,-283.1,631.9466666666667,134.75333333333333,-163.42,642.54,-101.55333333333336,-347.76,612.9933333333333,60.91822077992362,55.23358283734592,128.63414565686858,125.91934288378155,6486.000000000001,505908.00000000006,960.0000000000002,14400.000000000004
312.4452649391655,308.87274445990334,131.08666666666667,-127.44,673.8066666666666,-81.26,-282.88666666666666,634.5,145.23333333333332,-182.68666666666667,662.8533333333334,-120.50000000000003,-339.74,616.0133333333333,67.46643778484577,66.24655818643346,131.21615691843382,129.47001150263628,1050.0000000000005,27300.00000000001,360.00000000000017,2880.0000000000014
324.0887295259677,321.9129063491206,136.05333333333334,-133.84,663.72,-77.31333333333335,-267.64,635.6466666666666,156.86666666666667,-177.71333333333334,652.8533333333334,-130.66000000000003,-320.8066666666667,623.76,73.61823579440664,69.08361594123507,138.5069970149372,137.507078338819,9568.000000000002,870688.0000000001,2016.0000000000007,68544.00000000003
332.08415288098166,330.80954145919185,156.05333333333334,-142.58666666666667,664.0133333333333,-74.12666666666668,-264.6066666666667,638.3466666666667,179.42666666666668,-184.18666666666667,648.1333333333333,-119.86666666666669,-315.73333333333335,626.12,81.06489529532332,74.71046052076737,125.8461019886531,125.2235945055643,20792.000000000004,2515832.0000000005,2952.0000000000005,85608.00000000001
290.2905571004238,287.70267306548953,172.50666666666666,-156.01333333333332,656.4733333333334,-50.76666666666668,-285.7733333333333,628.2,175.87333333333333,-206.93333333333334,636.26,-76.32666666666668,-339.70666666666665,610.8533333333334,65.2882073635776,59.26676119955002,122.76130661396938,120.79931660264978,6859.999999999997,425319.9999999998,12626.0,1085836.0
316.7227296654299,316.5111730970217,195.96,-194.20666666666668,645.4666666666667,-55.02666666666668,-272.84,633.2333333333333,204.12,-244.23333333333332,633.9133333333333,-104.83333333333336,-307.25333333333333,631.5733333333334,74.26955326098195,72.3284653755362,128.13604806062497,127.70923160153296,2631.999999999998,81591.99999999994,9996.0,739704.0
297.4208422531063,295.74750165253596,201.00666666666666,-193.33333333333334,642.2266666666667,-32.640000000000015,-308.42,619.8333333333334,204.92666666666668,-243.06,625.8266666666667,-57.53333333333336,-362.38,602.7666666666667,61.282648441839946,54.667263097718475,121.18729610894269,118.19073761891292,3640.0,258440.0,14000.0,868000.0
311.439467924715,305.7497455215102,167.56,-178.78,654.7266666666667,-15.646666666666684,-326.1533333333333,607.0533333333333,192.33333333333334,-193.38,626.6333333333333,-55.82666666666668,-364.36,577.1266666666667,64.83370134213877,60.28721096544932,131.94878361437713,125.86134208239498,4602.0,331344.0,16464.0,2304960.0
316.3605024794395,314.9445298158721,140.79333333333332,-156.66666666666666,657.7133333333334,-100.01333333333335,-229.54666666666665,653.2066666666667,147.15333333333334,-188.18666666666667,628.2466666666667,-159.58,-251.5,637.6466666666666,59.85167618087147,48.3911671512202,129.33602861880675,127.8704901462353,6216.000000000001,615384.0000000001,14350.999999999998,1535556.9999999998
306.644665825111,305.7077612523378,145.19333333333333,-144.34,668.9133333333333,-92.91333333333334,-176.16,669.5,158.74666666666667,-177.1,649.98,-131.92666666666668,-152.16,651.3466666666667,72.54932157503377,68.00887805406269,130.09563578314308,128.94401075854736,5999.999999999999,695999.9999999999,25602.0,2662608.0
291.10513904884795,289.91847409620726,157.52,-146.17333333333335,663.04,-91.63333333333334,-179.17333333333335,664.7133333333334,155.84666666666666,-186.40666666666667,639.3666666666667,-130.55333333333334,-191.42,634.7266666666667,61.313116765850815,52.685587535249894,113.0115829150502,107.76698913790999,2337.0,182286.0,20130.0,1851960.0
