distance_3d_Wrist_left_Wrist_right,distance_2d_Wrist_left_Wrist_right,mean_position_Elbow_left_x,mean_position_Elbow_left_y,mean_position_Elbow_left_z,mean_position_Elbow_right_x,mean_position_Elbow_right_y,mean_position_Elbow_right_z,mean_position_Wrist_left_x,mean_position_Wrist_left_y,mean_position_Wrist_left_z,mean_position_Wrist_right_x,mean_position_Wrist_right_y,mean_position_Wrist_right_z,distance_3d_Shoulder_left_Wrist_left,distance_2d_Shoulder_left_Wrist_left,distance_3d_Shoulder_right_Wrist_right,distance_2d_Shoulder_right_Wrist_right,Wrist_left_spectrum_2d,Wrist_left_spectrum_3d,Wrist_right_spectrum_2d,Wrist_right_spectrum_3d
282.78114352478684,279.51258223107754,246.52666666666667,-162.01333333333335,638.66,-26.640000000000008,-120.38,674.8733333333333,232.97333333333333,-231.31333333333333,631.1066666666667,-43.366666666666674,-189.71333333333334,673.68,81.69526485513971,81.66766582237081,86.5268641523305,82.19317792054147,223.99999999999994,1343.9999999999995,56.0,952.0
300.67501475690926,297.293838741826,240.75333333333333,-162.53333333333333,637.5066666666667,-30.640000000000008,-119.62,673.4133333333333,240.34,-230.40000000000006,631.8733333333333,-54.12000000000001,-189.60666666666665,676.5666666666667,85.34799159177899,85.11549951272511,82.5678988778335,78.05712399194145,156.0,936.0,322.0,7084.0
302.8762432426198,298.93438698199185,238.8,-163.74000000000004,639.12,-32.7,-118.17333333333333,672.1266666666667,234.98,-227.77333333333334,632.64,-60.77333333333335,-184.56,681.2466666666667,87.96445288174924,87.89484120449598,82.69728148539166,78.11271197821188,266.0000000000001,1596.0000000000007,72.0,1080.0
304.79450996692015,300.57410793677275,240.50666666666666,-164.0666666666667,639.2,-31.29333333333334,-118.9,670.7733333333333,237.76666666666668,-229.72666666666672,632.5866666666667,-59.66000000000001,-186.48,683.0466666666666,90.20687428697482,90.1902120297525,83.59556124863707,78.35684663509466,65.00000000000037,260.0000000000015,60.0,1020.0
300.9207675525561,296.8089245606914,241.22666666666666,-161.76666666666668,638.7066666666667,-31.306666666666672,-123.63333333333334,669.54,237.46,-229.05333333333337,631.8066666666666,-56.87333333333334,-191.72666666666666,681.2266666666667,89.23451512752776,88.29157623045408,86.25051460636432,81.5500862435237,252.0,1512.0,240.0,3840.0
296.56669769873685,292.5574398377857,238.06666666666666,-160.52666666666667,639.1066666666667,-33.99333333333334,-125.74666666666667,670.8066666666666,231.22,-228.52,631.6933333333334,-59.100000000000016,-193.28,680.06,82.43329754247638,82.25396016080029,86.74607793801827,82.55648392696455,700.0000000000008,4200.000000000005,460.0,15640.0
298.4216460331237,295.1423771918178,236.62,-160.69333333333336,639.94,-38.68000000000001,-132.85333333333332,667.4333333333333,230.16,-226.06,631.5533333333333,-63.433333333333344,-196.14666666666668,675.5666666666667,80.01392141720986,79.64319171789595,84.48756426873098,81.47091444946216,299.99999999999955,1499.9999999999977,150.0,1950.0
285.49905279518754,282.163717186875,239.06,-179.5066666666667,633.58,-34.28000000000001,-133.75333333333333,669.7133333333334,232.54,-244.36666666666667,625.4466666666667,-46.05333333333335,-200.94,668.3866666666667,93.37368673235925,92.99039788129258,83.31786650022528,79.70141672402026,1073.0,32190.0,532.0,14364.0
273.1158484380694,269.86144344870445,242.06666666666666,-186.7466666666667,632.9066666666666,-32.98666666666667,-135.14,670.0066666666667,232.1266666666666,-259.66,620.7466666666667,-32.40666666666667,-206.34,662.6133333333333,98.69108938890452,97.95248590575427,78.83491490781824,76.29506147889775,130.0,1170.0,50.0,650.0
277.89503362526636,269.924912603294,228.22,-199.86666666666667,627.7733333333333,-34.17333333333334,-126.79333333333334,672.5,198.77999999999997,-264.7133333333333,614.0533333333333,-60.41333333333335,-190.74666666666667,678.1133333333333,92.317274146293,91.35402338031733,92.4696917674884,81.64614410749685,3150.0,110250.0,2294.0,98642.0
