Wrist_median_x,Wrist_median_y,Wrist_median_z,Wrist_left_right_crosscorrel_x,Wrist_iqr_x,Wrist_iqr_y,Wrist_iqr_z,Wrist_mean_2d_entropy,Wrist_mean_3d_entropy,Ankle_median_x,Ankle_median_y,Ankle_median_z,Ankle_left_right_crosscorrel_x,Ankle_iqr_x,Ankle_iqr_y,Ankle_iqr_z,Ankle_mean_2d_entropy,Ankle_mean_3d_entropy
0.5152676003824319,3.9077058549730634,-0.44256348646112886,-0.7735276020350389,0.853995469405308,0.5535679923328207,0.9343006936401609,6.4696308741074535,6.301983975935266,0.21446989614078538,4.390969449433786,1.8030364263231178,-0.05210115431456266,0.23319341344217892,0.35683463554666384,1.6473196440497575,6.330813739521238,6.261781187149068
0.03234008311199599,3.5427858791694185,1.0244525149563168,-0.4560089845318653,1.000231463054393,0.8576923585252509,2.403365600087519,6.4474086518852305,6.2663448787170495,0.5049532178767847,4.105800570390317,1.798938616263292,-0.34076653416993596,0.7280995008460125,2.0951534295927594,2.1103721808100127,6.4585197629963425,6.355723883358699
0.541462014355317,3.3901177150894752,0.31962918466637086,0.29083568662389936,1.0205466524187221,0.6774058134659411,1.0101101797469285,6.480741985218565,6.310114271352976,0.19792615663730695,5.67269679184715,2.8438801815187356,0.24762178792400577,0.5355934350035569,0.8068546434192116,0.6761386598711692,6.348770387984322,5.985901933469707
1.4867267559030228,2.9591866098176887,0.6761386598711691,-0.34635997814123404,1.4066622975495704,1.2545943907093389,1.2047561575886285,6.4585197629963425,6.2760580500093415,0.281956955889317,5.590015527097782,2.2742845832030234,-0.8800049830212711,0.4437800960655568,0.7304830356482497,1.426037900819193,6.148661776825134,6.012950272167458
0.7062563226488225,3.309911021907862,0.491737207179032,-0.7107267017452107,1.0546522891729984,0.8663716657788509,1.426037900819193,6.491853096329675,6.387659276873212,0.14004819704843152,5.082912185862938,1.1064087161528222,-0.767170713434797,1.061233181312978,1.157889098245505,1.6698575993787965,6.491853096329675,6.391362980576915
1.1564356411226981,2.034075921360661,0.9875722244178894,-0.38863535982487957,0.772194434902068,0.6037884244961738,0.53681311783711,6.4585197629963425,6.1795044102178265,0.06731906026690859,5.161997593662964,2.8643692318178617,-0.11271803025456026,0.12070229984746994,0.20730941793782964,0.40773210095261425,5.912085060572501,5.598074845779063
0.8820810372767749,3.5457042973735335,-0.15981459233318546,-0.07869798199757523,0.46035841733440597,0.5252773804779429,1.2047561575886285,6.4585197629963425,6.254743651853179,0.322572724216057,4.366219340750906,2.589815957809569,-0.4363876192189986,0.2467046334545,0.33958480871507346,0.5306664027473724,6.205687679638969,5.929885914811398
0.4921274624064962,3.7875451691027626,0.6146715089737901,0.1853121505992086,1.5989542045070317,1.297901937090428,1.9095794878785746,6.491853096329675,6.348734184264593,0.3677751408359171,4.4669845178951775,2.1718393317073916,0.23232867758632794,0.6645166605992703,1.166096621216485,0.8707846377128693,6.4696308741074535,6.252670660225839
0.9458912705730884,3.517392651079395,0.6515517995122174,0.21186028168944293,1.6556236549454701,0.7059928708738239,1.219098492798017,6.491853096329675,6.344122656494828,0.20334795372908865,5.816568623793714,2.053002839972459,-0.635614456365111,1.0406518425027704,1.7438836290563078,1.577656873032728,6.491853096329675,6.313817975056679
0.7375924543130687,3.3530211033908324,0.26635765388864235,-0.649893085727453,0.804831834716152,0.47233499370332455,1.4711138114772708,6.380741985218565,6.244122656494829,-0.2817899426190754,5.411740860090596,2.8397823714589103,-0.5320767788786899,0.3019319983463854,0.686394881538797,0.45280801161069206,6.136441049379468,5.864037808558599
