Wrist_median_x,Wrist_median_y,Wrist_median_z,Wrist_left_right_crosscorrel_x,Wrist_iqr_x,Wrist_iqr_y,Wrist_iqr_z,Wrist_mean_2d_entropy,Wrist_mean_3d_entropy,Ankle_median_x,Ankle_median_y,Ankle_median_z,Ankle_left_right_crosscorrel_x,Ankle_iqr_x,Ankle_iqr_y,Ankle_iqr_z,Ankle_mean_2d_entropy,Ankle_mean_3d_entropy
-0.41145380250517594,0.48651137554831464,0.5357100395113047,-0.2005417105294304,0.1880553516696426,0.38842392699237965,0.7517947613309907,4.873557262275185,4.754058512251147,-0.26231319030296807,4.869959371371462,2.8991366844141195,-0.0218616856230309,0.1544111855757111,0.24168158858323174,0.4861906240942935,4.7172665330904895,4.647141220596499
-0.6034582327644209,0.6361675018505536,1.1974695000840927,0.31676777171567094,0.12255500521050378,0.26319190393630787,0.20483030922491052,4.740223928941852,4.4873918455844795,-0.2451530316686159,4.832588500264247,3.0386914005893333,0.012007971398207699,0.3193534971476031,0.3827613350866792,0.28811296242624795,4.823557262275185,4.654058512251146
-0.7485595123280326,0.4514989529590864,1.057914783908879,-0.4808610930388608,0.09714370580932252,0.246266249769525,0.29261472746415784,4.573557262275186,4.423448651115997,0.16396009158617142,4.694221688251004,1.8457236655431506,0.31140625284941353,0.47408025412724253,1.0624711747524127,0.9071056551388897,4.890223928941852,4.731836290028925
-0.6690132537699442,0.5940531584735751,1.0894271391742498,-0.2601532013551238,0.08661994203263079,0.12023594972443322,0.08103177068238221,4.773557262275185,4.264397592876604,0.020700341061267502,4.118596036985798,2.471469005812658,0.3686453084915646,0.09552690853230072,0.08264837980493711,0.17106707144058464,4.350599866423824,4.206118565122866
-0.7303820126675964,-0.06587463879469599,0.6527559304969679,-0.25182484069632255,0.23201618979596406,1.1859979265080018,0.8913494775062045,4.873557262275185,4.547607070813757,0.2340917819713264,4.053581869812932,2.2823948742204325,0.8367607259152217,0.2863466273458024,0.09889318796374935,0.2543497246419222,4.683933199757156,4.501226428893775
-0.2980793558333499,-1.0878597353563677,0.031512355265370884,-0.7550516757422885,0.3268404103442073,0.5712254419664591,0.3713956156275853,4.833933199757156,4.645670873338219,0.03808120621476463,4.753982494385188,3.164740821650817,-0.6785044406947693,0.6441918045592091,1.079716620131195,1.45407010724497,4.873557262275185,4.802696776152055
-0.3792735740461075,0.5548539001118087,1.0309041936814183,-0.27523217274275624,0.3403135152578103,0.6333572300347482,0.4816888590563831,4.740223928941852,4.702696776152054,-0.4339662627613967,4.45326407441606,2.755080203200995,-0.4362754029134661,0.6460259559887805,0.9025777001170687,1.4630736373207904,4.890223928941852,4.8624461511640735
-0.48259199530245134,0.6510339832161057,1.2649959756527447,0.01873721657324946,0.2539247096003838,0.26011153720024444,0.25660060716087696,4.790223928941852,4.611782731837609,-0.1911962050023176,4.845567630684288,2.8271084438075578,-0.04193253227239536,0.16937039956809252,1.5121202036455528,0.8868477124682943,4.890223928941852,4.7693634428187215
-0.22574211388512966,0.7341010931373004,1.3910453967142282,-0.2913804791115447,0.28209605968711093,0.3991451858120839,0.13505295113730353,4.806890595608518,4.433089414968828,-0.19671190318288478,4.7373664145175525,3.0566984607409737,-0.2010453224660724,0.5551226311766868,0.6658343792138837,0.990388308340227,4.906890595608519,4.758252331707611
-0.5074459913820752,0.25393787779067134,0.9903883083402272,0.717072743641372,0.07288781652753284,0.19991283564716938,0.16431442388371953,4.6880184080544325,4.4595054566475145,-0.3128037107743434,6.115947038089514,2.579511366722501,-0.6470079947022147,0.4816890343207651,1.1036989894433558,1.715172479443757,4.890223928941852,4.824918998374277
